City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,necochea,-38.5473,-58.7368,18.49,94,0,3.22,AR,1677226169
364,tukrah,32.5341,20.5791,16.37,42,0,2.14,LY,1677226169
365,kuching,1.55,110.3333,29.47,83,40,4.12,MY,1677225923
366,agirish,61.9247,63.0231,-10.07,91,100,1.99,RU,1677226170
367,kolding,55.4904,9.4722,6.2,87,75,5.66,DK,1677226170
368,acapulco,16.8634,-99.8901,23.69,71,0,2.23,MX,1677225784
369,sidi ali,36.0998,0.4206,12.8,68,95,2.24,DZ,1677226171
370,namibe,-15.1961,12.1522,24.22,73,81,4.84,AO,1677226171
371,ucluelet,48.9329,-125.5528,-2.73,79,0,4.11,CA,1677225969
372,governador valadares,-18.8511,-41.9494,21.88,90,100,1.12,BR,1677226148
373,saraland,30.8207,-88.0706,22.4,89,84,1.78,US,1677226171
374,olafsvik,64.8945,-23.7142,5.17,96,100,6.27,IS,1677226028
375,port hedland,-20.3167,118.5667,34.03,59,100,6.69,AU,1677226172
376,mahebourg,-20.4081,57.7,29.58,70,40,5.14,MU,1677225855
377,panalingaan,8.7842,117.4231,26.89,81,93,4.44,PH,1677226172
378,leh,34.1667,77.5833,-9.07,50,98,0.83,IN,1677226173
379,san cristobal,7.7669,-72.225,16.92,80,7,0.77,VE,1677225987
380,ust-nera,64.5667,143.2,-37.15,100,55,0.52,RU,1677226173
381,elatia,39.8112,22.5382,11.73,80,87,1.24,GR,1677226173
382,voh,-20.9667,164.7,24.34,86,100,1.78,NC,1677226174
383,sangar,63.9242,127.4739,-31.36,99,52,0.9,RU,1677226174
384,tuatapere,-46.1333,167.6833,13.21,79,0,1.61,NZ,1677225996
385,vyartsilya,62.1764,30.693,-6.45,98,99,1.68,RU,1677226175
386,carnarvon,-24.8667,113.6333,28.42,63,13,9.42,AU,1677225904
387,moranbah,-22.0016,148.0466,26.66,57,52,7.68,AU,1677226175
388,araouane,18.9048,-3.5265,25.57,10,34,3.54,ML,1677226175
389,bandar-e lengeh,26.5579,54.8807,24.61,45,5,0.98,IR,1677226176
390,pacific grove,36.6177,-121.9166,7.66,87,75,3.6,US,1677226008
391,itoman,26.1247,127.6694,21.43,78,40,11.32,JP,1677226176
392,broome,42.2506,-75.833,3.81,78,100,6.26,US,1677226177
393,langenhagen,52.45,9.75,4.45,82,100,6.17,DE,1677226177
394,tunceli,39.1083,39.5471,1.54,67,1,0.35,TR,1677226178
395,sitka,57.0531,-135.33,-2.06,50,100,4.12,US,1677225839
396,shunyi,40.125,116.6453,7.97,11,0,4.0,CN,1677226178
397,gasa,31.5,34.4667,17.71,64,100,1.46,PS,1677226179
398,huambo,-12.7761,15.7392,15.93,96,100,2.03,AO,1677226179
399,padang,-0.9492,100.3543,24.03,79,97,2.76,ID,1677226011
400,verkh-usugli,52.7,115.1667,-5.13,60,9,2.29,RU,1677226180
401,xacmaz,41.4635,48.806,0.69,74,100,4.72,AZ,1677226180
402,port victoria,0.0939,33.9756,25.26,60,100,4.58,KE,1677226180
403,asmara,15.3333,38.9333,18.31,36,10,0.99,ER,1677225979
404,catuday,16.2923,119.8062,25.6,82,53,9.21,PH,1677226181
405,ulverstone,-41.15,146.1667,19.0,76,100,2.75,AU,1677225944
406,kathu,7.9178,98.3332,31.9,60,89,3.15,TH,1677226181
407,hami,42.8,93.45,10.85,29,0,0.49,CN,1677226016
408,kisangani,0.5167,25.2,29.99,52,100,2.13,CD,1677226181
409,tubinskiy,52.8892,58.2225,-12.15,86,100,8.07,RU,1677226182
410,kendari,-3.945,122.4989,28.96,72,100,2.7,ID,1677226182
411,yining,29.0361,114.5636,11.35,60,92,1.92,CN,1677226183
412,ladario,-19.0047,-57.6017,22.26,95,98,0.98,BR,1677226060
413,sevierville,35.8681,-83.5618,18.86,77,100,4.63,US,1677225913
414,arman,59.7,150.1667,-22.08,84,100,3.32,RU,1677225894
415,aransas pass,27.9095,-97.15,24.0,95,100,1.34,US,1677226183
416,luis correia,-2.8792,-41.6669,23.46,93,100,1.9,BR,1677226184
417,staritsa,56.5075,34.9354,-5.53,94,100,4.39,RU,1677226184
418,darhan,49.4867,105.9228,-6.86,78,6,1.94,MN,1677226184
419,piquete,-22.6136,-45.1761,20.6,96,95,1.0,BR,1677226184
420,bagdarin,54.4333,113.6,-5.57,56,32,1.1,RU,1677226018
421,isangel,-19.55,169.2667,25.77,88,66,4.13,VU,1677225871
422,baykit,61.67,96.37,-7.99,94,100,2.08,RU,1677226185
423,zhigansk,66.7697,123.3711,-34.12,96,15,2.49,RU,1677226001
424,milkovo,54.7167,158.6167,-13.73,85,99,1.89,RU,1677226185
425,aksu,41.1231,80.2644,8.98,38,100,0.74,CN,1677226186
426,alofi,-19.0595,-169.9187,25.94,94,40,2.57,NU,1677225889
427,torbay,47.6666,-52.7314,-14.68,80,89,4.02,CA,1677226186
428,brae,60.3964,-1.353,4.07,63,100,10.56,GB,1677226187
429,eureka,40.8021,-124.1637,1.63,97,100,0.89,US,1677226187
430,comarapa,-17.9,-64.4833,14.16,95,100,0.42,BO,1677226187
431,tumbagaan,5.3656,120.3139,27.49,77,67,3.02,PH,1677226188
432,riohacha,11.5444,-72.9072,23.19,80,100,6.28,CO,1677226188
433,iligan,8.2282,124.2412,27.74,80,72,1.49,PH,1677226188
434,anadyr,64.75,177.4833,-18.72,77,0,6.0,RU,1677226188
435,laguna,38.421,-121.4238,8.2,67,100,15.43,US,1677225879
436,ulaanbaatar,47.9077,106.8832,-1.93,46,0,3.0,MN,1677226189
437,grand-lahou,5.1367,-5.0242,27.11,86,100,3.38,CI,1677226189
438,cabra,37.4725,-4.4421,4.2,55,100,1.65,ES,1677226189
439,derzhavinsk,51.1,66.3167,-12.36,91,100,10.69,KZ,1677226190
440,marienburg,54.0359,19.0266,5.47,79,99,4.6,PL,1677226190
441,kibala,9.1104,18.3463,33.1,13,69,2.32,TD,1677226190
442,sarnia,42.9787,-82.4041,-1.93,80,100,9.26,CA,1677225951
443,finschhafen,-6.6024,147.8681,28.48,80,79,5.32,PG,1677226024
444,safaga,26.7292,33.9365,19.81,42,17,4.96,EG,1677226191
445,tazovskiy,67.4667,78.7,-6.64,96,100,4.6,RU,1677226191
446,kudahuvadhoo,2.6708,72.8944,27.39,66,97,3.41,MV,1677225871
447,berdigestyakh,62.0989,126.6992,-22.47,95,90,2.14,RU,1677226191
448,srednekolymsk,67.45,153.6833,-27.83,98,100,2.31,RU,1677225929
449,maridi,4.9158,29.4742,31.94,21,100,1.96,SS,1677226192
450,correntina,-13.3433,-44.6367,21.57,72,94,0.82,BR,1677226148
451,coquimbo,-29.9533,-71.3436,16.85,94,100,2.06,CL,1677225957
452,kjollefjord,70.9457,27.3465,2.03,86,75,9.26,NO,1677226192
453,bilibino,68.0546,166.4372,-29.91,99,100,1.29,RU,1677225978
454,suntar,62.1444,117.6319,-8.43,95,100,2.9,RU,1677226192
455,mananjary,-21.2167,48.3333,27.34,66,100,1.79,MG,1677226193
456,udachnyy,66.4167,112.4,-13.64,84,100,2.65,RU,1677226194
457,roebourne,-20.7833,117.1333,32.41,58,82,7.1,AU,1677226194
458,faya,18.3851,42.4509,20.29,30,4,4.16,SA,1677226194
459,fairbanks,64.8378,-147.7164,-5.81,90,100,2.06,US,1677225951
460,vanimo,-2.6741,141.3028,27.4,84,100,4.32,PG,1677226195
461,sawtell,-30.3833,153.1,24.01,57,40,3.6,AU,1677226016
462,lynn haven,30.2455,-85.6483,22.06,98,100,3.09,US,1677226195
463,kishtwar,33.3167,75.7667,16.45,23,100,1.15,IN,1677226195
464,lokosovo,61.1333,74.8167,-2.03,96,100,2.49,RU,1677226196
465,caceres,39.522,-6.3748,1.01,79,0,1.17,ES,1677226196
466,cutervo,-6.379,-78.8157,10.41,92,95,0.77,PE,1677226196
467,tchaourou,8.8865,2.5975,27.43,71,79,1.63,BJ,1677226197
468,sibolga,1.7427,98.7792,28.67,75,86,1.35,ID,1677225972
469,hualmay,-11.0964,-77.6139,23.18,79,100,3.75,PE,1677226197
470,magistralnyy,56.1725,107.4458,-4.9,82,6,2.64,RU,1677226197
471,sayyan,15.1718,44.3244,19.73,22,6,1.59,YE,1677226198
472,tiznit,29.5833,-9.5,10.23,87,91,7.38,MA,1677225886
473,houma,29.5958,-90.7195,23.0,93,40,2.06,US,1677226167
474,atar,20.5169,-13.0499,15.63,59,7,4.14,MR,1677225906
475,ixtapa,20.7,-105.2,18.62,78,100,1.57,MX,1677225964
476,yumen,40.2833,97.2,9.18,20,0,1.83,CN,1677225962
477,sedalia,38.7045,-93.2283,-6.05,73,0,4.63,US,1677226198
478,sungaipenuh,-2.0833,101.3833,21.93,86,100,1.2,ID,1677226199
479,kot diji,27.3427,68.7083,28.01,18,100,1.39,PK,1677226199
480,zhangye,38.9342,100.4517,9.73,19,80,1.61,CN,1677226199
481,garissa,-0.4536,39.6401,30.97,43,77,3.3,KE,1677226200
482,acajutla,13.5928,-89.8275,24.42,61,5,1.74,SV,1677226200
483,ankazobe,-18.3167,47.1167,24.24,59,100,4.02,MG,1677226201
484,kutum,14.2,24.6667,23.81,14,0,5.16,SD,1677225856
485,merauke,-8.4667,140.3333,28.23,77,100,5.27,ID,1677226201
486,uray,60.1247,64.7758,-8.34,90,100,3.03,RU,1677226202
487,eyl,7.9803,49.8164,28.0,54,96,5.18,SO,1677226202
488,aksha,50.2814,113.2867,-4.61,54,0,2.11,RU,1677226203
489,acari,-15.4311,-74.6158,22.85,85,100,1.54,PE,1677226203
490,henties bay,-22.116,14.2845,19.54,84,84,2.8,NA,1677225930
491,hudson bay,52.85,-102.3842,-22.29,97,100,1.73,CA,1677226204
492,outjo,-20.1167,16.15,27.59,39,56,5.24,NA,1677226205
493,villa carlos paz,-31.4241,-64.4978,17.99,37,49,0.89,AR,1677226205
494,lakatoro,-16.0999,167.4164,27.55,78,30,1.17,VU,1677226205
495,xining,36.6167,101.7667,5.19,40,12,2.54,CN,1677226206
496,juneau,58.3019,-134.4197,-6.0,100,75,3.09,US,1677226091
497,coihaique,-45.5752,-72.0662,11.97,76,100,2.57,CL,1677226207
498,calama,-22.4667,-68.9333,9.27,66,0,6.69,CL,1677226207
499,katsuura,35.1333,140.3,10.42,79,100,2.64,JP,1677225868
500,haines junction,60.7522,-137.5108,-11.03,73,100,1.03,CA,1677225924
501,waw,7.7029,27.9953,34.3,11,100,2.72,SS,1677226208
502,port angeles,48.1181,-123.4307,-0.66,71,100,2.57,US,1677226209
503,nizhniy baskunchak,48.2198,46.8311,-7.05,78,7,6.09,RU,1677226210
504,vao,-22.6667,167.4833,24.76,80,91,7.46,NC,1677225893
505,thurso,58.5927,-3.5259,5.14,79,97,8.2,GB,1677226044
506,uni,57.7535,51.4923,-11.94,91,100,5.29,RU,1677226210
507,celaya,20.5167,-100.8167,14.31,29,55,0.44,MX,1677226211
508,yongan,39.6957,113.6871,1.38,20,0,3.93,CN,1677226211
509,sabla,12.7525,4.7077,26.82,13,39,4.91,NG,1677226212
510,longhua,23.6137,114.1919,25.39,37,2,3.25,CN,1677226212
511,general roca,-39.0333,-67.5833,20.9,31,0,6.41,AR,1677226003
512,itarema,-2.9248,-39.9167,23.28,92,100,1.79,BR,1677225945
513,buta,2.7858,24.73,31.51,44,95,1.49,CD,1677226213
514,wajir,1.7471,40.0573,31.22,38,94,5.64,KE,1677226213
515,kharitonovo,61.4009,47.4978,-11.36,91,100,3.01,RU,1677226213
516,egvekinot,66.3167,-179.1667,-22.33,99,100,2.93,RU,1677226214
517,southbridge,42.0751,-72.0334,0.99,98,100,3.7,US,1677226214
518,ola,59.5833,151.2833,-19.06,78,100,3.44,RU,1677226215
519,shizunai,42.3339,142.3669,0.0,66,59,1.22,JP,1677226215
520,dzan,20.3833,-89.4667,19.88,96,0,1.8,MX,1677226215
521,russell,32.3502,-85.1999,21.06,88,40,1.54,US,1677226026
522,vestmannaeyjar,63.4427,-20.2734,7.55,87,40,3.6,IS,1677226216
523,rajpipla,21.8667,73.5,34.51,9,0,2.73,IN,1677226216
524,jingdezhen,29.2947,117.2079,9.33,71,100,2.62,CN,1677226217
525,palora,-1.7,-77.9333,17.94,89,87,1.52,EC,1677226217
526,kaitangata,-46.2817,169.8464,12.38,68,3,5.27,NZ,1677225993
527,taoudenni,22.6783,-3.9836,22.83,26,43,5.02,ML,1677226219
528,mersing,2.4312,103.8405,28.66,64,98,5.85,MY,1677226219
529,moosomin,50.1333,-101.6677,-23.42,95,100,1.83,CA,1677226219
530,capitao poco,-1.7464,-47.0594,22.18,98,100,0.76,BR,1677226220
531,edson,53.5835,-116.4356,-31.57,100,44,0.71,CA,1677226221
532,viedma,-40.8135,-62.9967,14.98,72,0,3.84,AR,1677225795
533,nayudupeta,13.9,79.9,32.49,27,0,4.35,IN,1677226221
534,harper,4.375,-7.7169,26.94,85,100,3.04,LR,1677225852
535,marathon,44.9,-89.7668,-16.42,89,0,3.09,US,1677226221
536,caala,-12.8525,15.5606,16.9,91,100,1.44,AO,1677226222
537,praia da vitoria,38.7333,-27.0667,13.2,100,75,7.84,PT,1677225873
538,renfrew,55.872,-4.3925,8.53,86,75,4.63,GB,1677226222
539,mount gambier,-37.8333,140.7667,23.16,60,100,3.66,AU,1677225921
540,warrnambool,-38.3833,142.4833,30.72,33,100,5.46,AU,1677226223
541,caravelas,-17.7125,-39.2481,23.12,84,100,1.03,BR,1677225992
542,fredericton,45.9454,-66.6656,-9.54,86,100,3.09,CA,1677226223
543,minggang,32.4586,114.0486,13.51,40,98,3.34,CN,1677226224
544,dabola,10.75,-11.1167,24.12,43,4,1.54,GN,1677226224
545,saint-francois,46.4154,3.9054,7.69,95,75,3.09,FR,1677226224
546,luohe,33.5717,114.0353,13.33,41,100,2.6,CN,1677226225
547,umm lajj,25.0213,37.2685,21.65,46,9,2.51,SA,1677225925
548,chipinge,-20.1883,32.6236,22.29,60,84,3.01,ZW,1677225901
549,daura,11.5538,11.4085,26.92,12,25,3.67,NG,1677226225
550,mormugao,15.4,73.8,29.87,51,4,6.24,IN,1677226225
551,porto walter,-8.2686,-72.7439,20.49,98,100,1.04,BR,1677226226
552,newtownards,54.5924,-5.6909,9.18,83,100,7.2,GB,1677225944
553,inhambane,-23.865,35.3833,26.8,85,100,11.38,MZ,1677225858
554,rodrigues alves,-7.738,-72.6509,20.2,99,94,1.04,BR,1677226226
555,manchester,53.4809,-2.2374,8.8,86,75,3.6,GB,1677225956
556,mushie,-3.0167,16.9,28.22,57,94,1.0,CD,1677226227
557,ludvika,60.1496,15.1878,-6.11,91,100,0.54,SE,1677226227
558,kharp,66.8014,65.8081,-13.99,96,100,0.45,RU,1677226228
559,mullovka,54.2,49.4,-11.1,90,83,4.44,RU,1677226228
560,guajara,-2.9667,-57.6667,22.87,98,100,0.98,BR,1677226228
561,santa isabel do rio negro,-0.4139,-65.0192,22.63,94,80,0.46,BR,1677226229
562,antalaha,-14.9003,50.2788,29.82,56,68,4.29,MG,1677226230
563,maceio,-9.6658,-35.7353,23.69,94,0,1.54,BR,1677226230
564,shchebetovka,44.9333,35.15,1.51,59,17,4.7,UA,1677226230
